기준년월,방문자수,전년동월방문자수,방문자수증감률
202601,5800204.0,6005433.0,-3.4
202602,5975620.0,4786684.0,24.8
202603,6686421.0,6367256.0,5.0
202604,5230718.0,4960490.0,5.4
202605,6282098.0,6777337.0,-7.3
202606,5375489.0,5588569.0,-3.8
202607,0.0,6081985.0,-100.0
