기준년월,방문자수,전년동월방문자수,방문자수증감률
202601,1.2366858E7,1.3058787E7,-5.3
202602,1.3689935E7,1.1578287E7,18.2
202603,1.5588769E7,1.4764428E7,5.6
202604,1.3398752E7,1.3381154E7,0.1
202605,1.6092556E7,1.66341E7,-3.3
202606,1.3727924E7,1.3540062E7,1.4
202607,1.4311955E7,1.3992657E7,2.3
