기준년월,방문자수,전년동월방문자수,방문자수증감률
202601,5208343.0,4749304.0,9.7
202602,4500212.0,3724602.0,20.8
202603,4989341.0,4389290.0,13.7
202604,4707798.0,4488715.0,4.9
202605,4807442.0,5287975.0,-9.1
202606,4436632.0,4781322.0,-7.2
202607,5181694.0,5423733.0,-4.5
