기준년월,방문자수,전년동월방문자수,방문자수증감률
202601,1.3671004E7,1.5681267E7,-12.8
202602,1.558494E7,1.1679854E7,33.4
202603,1.6123824E7,1.5764598E7,2.3
202604,1.4069688E7,1.3674644E7,2.9
202605,1.709149E7,1.7858897E7,-4.3
202606,1.3932152E7,1.4884247E7,-6.4
202607,1.5322808E7,1.5742506E7,-2.7
