기준년월,방문자수,전년동월방문자수,방문자수증감률
202601,7421950.0,8679636.0,-14.5
202602,8586158.0,6129106.0,40.1
202603,8658598.0,8511468.0,1.7
202604,7672833.0,7384286.0,3.9
202605,9488616.0,1.0200606E7,-7.0
202606,7413126.0,7956322.0,-6.8
202607,8112234.0,8314058.0,-2.4
