기준년월,방문자수,전년동월방문자수,방문자수증감률
202601,2434946.0,2328333.0,4.6
202602,2384018.0,2115362.0,12.7
202603,2955348.0,2696484.0,9.6
202604,2353071.0,2242636.0,4.9
202605,2670850.0,2863542.0,-6.7
202606,2415112.0,2409796.0,0.2
202607,2503834.0,2489851.0,0.6
