기준년월,방문자수,전년동월방문자수,방문자수증감률
202601,9158874.0,1.1220489E7,-18.4
202602,1.0932554E7,7731437.0,41.4
202603,1.1316778E7,1.1258317E7,0.5
202604,1.0277911E7,1.0244154E7,0.3
202605,1.2319906E7,1.3199032E7,-6.7
202606,9653175.0,1.0468944E7,-7.8
202607,0.0,1.0972748E7,-100.0
