기준년월,방문자수,전년동월방문자수,방문자수증감률
202601,1.1619538E7,1.2907489E7,-10.0
202602,1.1925144E7,9314914.0,28.0
202603,1.0677992E7,1.1053553E7,-3.4
202604,1.0122224E7,9577078.0,5.7
202605,1.3980592E7,1.4326288E7,-2.4
202606,1.1759258E7,1.2584078E7,-6.6
202607,1.4713128E7,1.502074E7,-2.0
